Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
10000;610.1657619905628;1172.4748414274563;1321.741090715524;610.1657619905628;1172.4748414274563;62.50715215508672
10209.515903;619.8793813957423;1190.6527796763937;1342.3503600888596;619.8793813957423;1190.6527796763937;62.49754756536133
10423.421498;629.9413978874513;1208.7901383252906;1363.084650080424;629.9413978874513;1208.7901383252906;62.474457078580464
10641.808756;640.087699261325;1227.4897815155684;1384.3566832542813;640.087699261325;1227.4897815155684;62.459728666433534
10864.771573;650.5885134617516;1246.5628563351434;1406.1238809730826;650.5885134617516;1246.5628563351434;62.43967809831323
11092.405816;661.0016125983102;1266.2207428428744;1428.369035460769;661.0016125983102;1266.2207428428744;62.43421835707335
11324.809359;671.943654067128;1286.2096333531074;1451.1524713728118;671.943654067128;1286.2096333531074;62.416462502401146
11562.082126;683.2494162478757;1306.8493173862155;1474.681288670837;683.2494162478757;1306.8493173862155;62.39844700931716
11804.326134;694.8338255674786;1327.345552772803;1498.2123553149852;694.8338255674786;1327.345552772803;62.36901221851007
12051.645539;706.5101458262245;1348.863082642269;1522.691105205057;706.5101458262245;1348.863082642269;62.3552640275834
12304.14668;718.4378060991482;1370.781889710658;1547.642035611362;718.4378060991482;1370.781889710658;62.34060514929628
12561.938121;731.1078011358616;1392.9818574973642;1573.1869158490103;731.1078011358616;1392.9818574973642;62.30722392565055
12825.130702;743.6840656910622;1415.9199187915203;1599.3421166196347;743.6840656910622;1415.9199187915203;62.29018335570807
13093.837587;756.421212172293;1439.331470224435;1625.9914302980305;756.421212172293;1439.331470224435;62.276435504166116
13368.174308;770.1885723969687;1463.111375027593;1653.4465013377405;770.1885723969687;1463.111375027593;62.23747442811493
13648.25882;784.053613818607;1487.437543012658;1681.4310909774297;784.053613818607;1487.437543012658;62.20552324879678
13934.211547;798.0227937452671;1512.3779567401114;1710.0080302064068;798.0227937452671;1512.3779567401114;62.18113915638053
14226.15544;812.9796082650865;1537.9269520574474;1739.5847646261918;812.9796082650865;1537.9269520574474;62.13815483610731
14524.216021;827.8819376206384;1563.8174579058343;1769.438765340459;827.8819376206384;1563.8174579058343;62.103342030821736
14828.521445;843.4338562086663;1591.0177396681515;1800.7548744173303;843.4338562086663;1591.0177396681515;62.070943553731105
15139.202552;859.8162744019209;1618.5346819058032;1832.740718775659;859.8162744019209;1618.5346819058032;62.02136146189655
15456.392922;876.6738914929196;1646.1308179701136;1865.0211210322245;876.6738914929196;1646.1308179701136;61.96173684800597
15780.228934;893.8189559220543;1675.1659511525838;1898.708321429738;893.8189559220543;1675.1659511525838;61.91693945271289
16110.849827;911.6672786967991;1703.6054482548548;1932.2030820723921;911.6672786967991;1703.6054482548548;61.84698643585423
16448.397752;929.8287942553968;1734.0927858375758;1967.6532663354003;929.8287942553968;1734.0927858375758;61.799579119053746
16793.017844;949.2336792044954;1764.7204915366674;2003.8171051734037;949.2336792044954;1764.7204915366674;61.724430691233856
17144.858275;968.6787327331527;1796.4015022917158;2040.9303870258386;968.6787327331527;1796.4015022917158;61.66499487108018
17504.070322;989.5809860159553;1828.366656130985;2078.988974750927;989.5809860159553;1828.366656130985;61.57607682106719
17870.808433;1010.3959381784947;1861.0030316147245;2117.6005845217355;1010.3959381784947;1861.0030316147245;61.50110009081846
18245.23029;1032.0567776479918;1895.4032650554398;2158.169300465554;1032.0567776479918;1895.4032650554398;61.43148180277816
18627.496881;1055.2656926365746;1929.2426113582574;2198.9912995589993;1055.2656926365746;1929.2426113582574;61.32202679109724
19017.772565;1079.3495897249563;1965.6353584298474;2242.4803007270916;1079.3495897249563;1965.6353584298474;61.228381150566776
19416.225145;1104.2143012360007;2001.9968781537586;2286.3247195425906;1104.2143012360007;2001.9968781537586;61.12078422773899
19823.02594;1131.2776049506872;2038.9760039536557;2331.7830439733843;1131.2776049506872;2038.9760039536557;60.97733251143072
20238.349859;1157.597835400624;2077.840822601243;2378.540567783619;1157.597835400624;2077.840822601243;60.87713201179856
20662.375475;1186.2388660358722;2117.3627970818347;2427.0121264139334;1186.2388660358722;2117.3627970818347;60.74055142681379
21095.285101;1215.3352843637385;2156.898541117858;2475.73245123455;1215.3352843637385;2156.898541117858;60.60029403415207
21537.264873;1246.4569773564417;2198.308891269312;2527.096550952153;1246.4569773564417;2198.308891269312;60.44645101423048
21988.504824;1279.4393225310253;2242.0859263416805;2581.455845281511;1279.4393225310253;2242.0859263416805;60.28889335578659
22449.198969;1314.243375290929;2284.3613511800945;2635.4397037802705;1314.243375290929;2284.3613511800945;60.08723435557744
22919.54539;1347.764979707078;2332.868092323277;2694.205629996505;1347.764979707078;2332.868092323277;59.98373841470093
23399.746316;1385.4249404079603;2377.8341843589833;2751.9988506194095;1385.4249404079603;2377.8341843589833;59.77314589147019
23890.008215;1424.3416941494197;2426.116378181376;2813.3236468938935;1424.3416941494197;2426.116378181376;59.58335339139155
24390.541881;1465.6097298345433;2474.581405852186;2876.032860447715;1465.6097298345433;2474.581405852186;59.363195102789255
24901.562522;1509.3471612552905;2524.5622511174884;2941.3506103415834;1509.3471612552905;2524.5622511174884;59.12627830606463
25423.289859;1555.3871552743599;2577.4353344605465;3010.38238536539;1555.3871552743599;2577.4353344605465;58.890567921611165
25955.948214;1603.1695081241644;2630.2025131269684;3080.2788399491524;1603.1695081241644;2630.2025131269684;58.63672236487965
26499.766608;1653.7786325372583;2684.80006139244;3153.273717121566;1653.7786325372583;2684.80006139244;58.36783116667589
27054.978862;1707.858676479822;2740.8149497693075;3229.372670923308;1707.858676479822;2740.8149497693075;58.07210989757882
27621.823696;1765.0246766991356;2800.7956137997417;3310.5540593134497;1765.0246766991356;2800.7956137997417;57.781407381453896
28200.544831;1824.9973156207434;2858.749359370829;3391.616591203381;1824.9973156207434;2858.749359370829;57.4462417335694
28791.391094;1891.150524306839;2920.326162986318;3479.1888715343443;1891.150524306839;2920.326162986318;57.07363467065589
29394.616526;1957.8463901573552;2984.740527998437;3569.5711937050055;1957.8463901573552;2984.740527998437;56.73704979097428
30010.48049;2053.8096007189856;3040.4154957481032;3669.095292138195;2053.8096007189856;3040.4154957481032;55.960858157242996
30639.247783;2136.1699672095497;3099.1252188645717;3764.013715571508;2136.1699672095497;3099.1252188645717;55.422219254661705
31281.188751;2218.5987038170992;3165.4540543513053;3865.5244894823823;2218.5987038170992;3165.4540543513053;54.97421212942771
31936.579403;2316.2145964441333;3238.207902460282;3981.3114015782644;2316.2145964441333;3238.207902460282;54.424743495746384
32605.701532;2409.771938260641;3306.2434946562316;4091.2402569862716;2409.771938260641;3306.2434946562316;53.91337814952599
33288.842834;2519.987780387386;3374.5412494684565;4211.63472509973;2519.987780387386;3374.5412494684565;53.24892837569641
33986.297032;2623.862762017399;3453.09702058343;4336.880771644955;2623.862762017399;3453.09702058343;52.77033023996566
34698.364005;2739.1719320864986;3531.0586957297232;4468.941528619386;2739.1719320864986;3531.0586957297232;52.19795314051567
