Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
10000;426.7504355045876;766.3737932165168;877.1799844572535;426.7504355045876;766.3737932165168;60.88902743524562
10209.515903;433.3522227279701;777.3228255737026;889.9578215292886;433.3522227279701;777.3228255737026;60.86062866082386
10423.421498;439.9691782993857;788.4813977110592;902.9262386207537;439.9691782993857;788.4813977110592;60.83867349018448
10641.808756;446.76185642851067;799.8921770915165;916.2006610626601;446.76185642851067;799.8921770915165;60.81543627408536
10864.771573;453.6689938442478;811.5530653292465;929.7493930199407;453.6689938442478;811.5530653292465;60.79422705435267
11092.405816;460.66735210951106;823.344352525567;943.456587308252;460.66735210951106;823.344352525567;60.77265910439947
11324.809359;467.9122508521796;835.336260651492;957.459420997449;467.9122508521796;835.336260651492;60.744702247670546
11562.082126;475.3779457429661;847.9086340591322;972.0767680645524;475.3779457429661;847.9086340591322;60.72293459287725
11804.326134;482.7747455960152;860.4141535436739;986.6022352516612;482.7747455960152;860.4141535436739;60.70340120125293
12051.645539;490.6455888769674;873.148175083271;1001.5591992167375;490.6455888769674;873.148175083271;60.6671893311594
12304.14668;498.40060292578363;886.2312780504368;1016.7640036860545;498.40060292578363;886.2312780504368;60.647378453040545
12561.938121;506.7332324454815;899.6755451984106;1032.5670222763767;506.7332324454815;899.6755451984106;60.61004963859776
12825.130702;514.726961544936;913.5121302687564;1048.5457820664978;514.726961544936;913.5121302687564;60.60050795493474
13093.837587;523.2656154327061;927.3002052806772;1064.750005873564;523.2656154327061;927.3002052806772;60.56442632514749
13368.174308;531.9142196042366;941.3652793637503;1081.2498907323763;531.9142196042366;941.3652793637503;60.5315754207768
13648.25882;540.8372644532882;956.0138274983002;1098.3930921984468;540.8372644532882;956.0138274983002;60.5022398258418
13934.211547;550.0251952369737;970.9539379491035;1115.9208148494868;550.0251952369737;970.9539379491035;60.46934936848675
14226.15544;559.494170811621;986.1402520962664;1133.8017128125496;559.494170811621;986.1402520962664;60.43126108476816
14524.216021;569.1419877484581;1001.6576287541214;1152.059289906381;569.1419877484581;1001.6576287541214;60.39475642828916
14828.521445;578.9690268783869;1017.2777553485048;1170.4952650956768;578.9690268783869;1017.2777553485048;60.354253259068386
15139.202552;589.0869041671185;1033.4890343080444;1189.5894101311485;589.0869041671185;1033.4890343080444;60.31693703945387
15456.392922;599.7054126960697;1049.9872338192456;1209.1814475918636;599.7054126960697;1049.9872338192456;60.26693813417453
15780.228934;610.454218412109;1066.6190358562305;1228.9550522407294;610.454218412109;1066.6190358562305;60.2163550961416
16110.849827;621.6147154646546;1083.8428839553053;1249.4479787421153;621.6147154646546;1083.8428839553053;60.16450291479939
16448.397752;633.2783447472433;1101.597279551007;1270.6525993519977;633.2783447472433;1101.597279551007;60.10657434728991
16793.017844;645.0787786200452;1119.4515456741683;1292.0133102016455;645.0787786200452;1119.4515456741683;60.04750193509063
17144.858275;657.014978678534;1137.9077815272947;1313.9645358487892;657.014978678534;1137.9077815272947;59.99835296617699
17504.070322;669.5163889473278;1156.6469288468622;1336.4446539531473;669.5163889473278;1156.6469288468622;59.935917945112394
17870.808433;682.7573291488375;1175.6918924543893;1359.5620605509102;682.7573291488375;1175.6918924543893;59.855060343282254
18245.23029;695.850525281094;1195.1772986245153;1382.9883328073915;695.850525281094;1195.1772986245153;59.791380539141464
18627.496881;709.6778475508852;1215.298373825658;1407.3353490649436;709.6778475508852;1215.298373825658;59.71705455584034
19017.772565;724.2249062506801;1235.8565635715813;1432.4256213000258;724.2249062506801;1235.8565635715813;59.629250067769306
19416.225145;739.1455383658548;1256.6876938776616;1457.9437872667465;739.1455383658548;1256.6876938776616;59.537250188890916
19823.02594;754.5277198523686;1278.2606361093588;1484.3390225458324;754.5277198523686;1278.2606361093588;59.44762820587499
20238.349859;770.3592074108213;1300.4167663591766;1511.468515937625;770.3592074108213;1300.4167663591766;59.35775020165206
20662.375475;787.2201764772312;1322.6918218663056;1539.230087376429;787.2201764772312;1322.6918218663056;59.240363412057754
21095.285101;804.2443959119333;1345.7835128087756;1567.78260983584;804.2443959119333;1345.7835128087756;59.137329958644365
21537.264873;822.5127073340977;1368.875498907918;1596.9806777905824;822.5127073340977;1368.875498907918;58.999713144879806
21988.504824;841.2054393795819;1393.1290994077244;1627.4013883668567;841.2054393795819;1393.1290994077244;58.87539325844128
22449.198969;860.3712977962141;1417.9881048642847;1658.5924862991956;860.3712977962141;1417.9881048642847;58.75251049373095
22919.54539;880.3541977235612;1444.1389753717954;1691.319276079296;880.3541977235612;1444.1389753717954;58.63331026080132
23399.746316;901.4632170470796;1469.956068430411;1724.3569163036582;901.4632170470796;1469.956068430411;58.480933837913554
23890.008215;923.1829537710543;1496.8810502004728;1758.669850933574;923.1829537710543;1496.8810502004728;58.33630099862231
