Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
10000;601.4260658003892;1154.5553821876442;1301.810832326491;601.4260658003892;1154.5553821876442;62.48428366267992
10209.515903;611.2502563386473;1172.301176821546;1322.0880927726578;611.2502563386473;1172.301176821546;62.46198637039924
10423.421498;621.073903667014;1190.0594177012808;1342.376330048953;621.073903667014;1190.0594177012808;62.44062905210829
10641.808756;631.5065957891607;1208.193552098545;1363.2799565231323;631.5065957891607;1208.193552098545;62.404533836270275
10864.771573;641.6347960270073;1226.8108700247196;1384.4710622773698;641.6347960270073;1226.8108700247196;62.389966681635684
11092.405816;652.2229983284255;1246.1047079332457;1406.4749491839239;652.2229983284255;1246.1047079332457;62.37201418673927
11324.809359;662.8516600508977;1265.624470174911;1428.6978766477378;662.8516600508977;1265.624470174911;62.35738142325506
11562.082126;674.0974787110032;1285.5502593180227;1451.5670429012803;674.0974787110032;1285.5502593180227;62.329059111386826
11804.326134;685.6718902279478;1305.8925014418144;1474.9580219012087;685.6718902279478;1305.8925014418144;62.297833221707265
12051.645539;697.1555806769015;1326.9612113089934;1498.9502860293865;697.1555806769015;1326.9612113089934;62.28357352220025
12304.14668;709.2390995450212;1348.274817378646;1523.4385722768259;709.2390995450212;1348.274817378646;62.25408052878364
12561.938121;721.5226271227924;1369.9155580524334;1548.3098971602183;721.5226271227924;1369.9155580524334;62.224613216593525
12825.130702;734.4411894980368;1392.0724266193454;1573.9344019955736;734.4411894980368;1392.0724266193454;62.18439329373325
13093.837587;747.3889684803952;1414.6365011399264;1599.9333425376203;747.3889684803952;1414.6365011399264;62.15135035786034
13368.174308;760.5239903630096;1438.1683171904374;1626.8757938109627;760.5239903630096;1438.1683171904374;62.129473129517564
13648.25882;775.0115737414812;1461.6747228933093;1654.4291870547015;775.0115737414812;1461.6747228933093;62.06649688898275
13934.211547;788.8094239929411;1485.9893960960615;1682.3747479946355;788.8094239929411;1485.9893960960615;62.03924608722758
14226.15544;803.4595070720773;1510.9101617119109;1711.2558827565263;803.4595070720773;1510.9101617119109;61.99721154642427
14524.216021;818.5086736678307;1536.1604594256016;1740.6163867929506;818.5086736678307;1536.1604594256016;61.950077769040576
14828.521445;834.2504404127818;1562.1226467445574;1770.9322293078135;834.2504404127818;1562.1226467445574;61.895586990529196
15139.202552;850.5921902721974;1589.2074487322448;1802.522507281977;850.5921902721974;1589.2074487322448;61.8429549907995
15456.392922;867.4929359761585;1615.6797284448082;1833.838863934349;867.4929359761585;1615.6797284448082;61.76769947140052
15780.228934;884.3857602688748;1643.7877907476134;1866.5948874828932;884.3857602688748;1643.7877907476134;61.718993547607525
16110.849827;902.0808017636177;1672.3941513914785;1900.171563443395;902.0808017636177;1672.3941513914785;61.65780489367327
