Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
28200.544831;674.2366204956617;-6927.805135208294;6960.537264596449;674.2366204956617;-6927.805135208294;-84.44129386262998
28791.391094;692.0125248388179;-6743.537727747134;6778.951424821008;692.0125248388179;-6743.537727747134;-84.14089541918791
29394.616526;714.852776135575;-6563.2218706681615;6602.037247332494;714.852776135575;-6563.2218706681615;-83.78396349360496
30010.48049;770.1554502065882;-6324.051669105135;6370.774594269865;770.1554502065882;-6324.051669105135;-83.05659808572453
30639.247783;822.5164621888374;-6143.320539738182;6198.138477360817;822.5164621888374;-6143.320539738182;-82.37413796965599
31281.188751;855.4745050676166;-5995.834130879245;6056.555419860133;855.4745050676166;-5995.834130879245;-81.8799484760731
31936.579403;861.2557121455205;-5823.447935578246;5886.7909135702985;861.2557121455205;-5823.447935578246;-81.58725436016978
32605.701532;905.578313825168;-5637.604946463514;5709.874045446214;905.578313825168;-5637.604946463514;-80.87443379860893
33288.842834;940.9942856608184;-5472.495852385548;5552.808397560943;940.9942856608184;-5472.495852385548;-80.24341522216658
33986.297032;958.6622962160274;-5316.774267402218;5402.510713427285;958.6622962160274;-5316.774267402218;-79.7788779591226
34698.364005;1011.0913220153047;-5160.704620091849;5258.819053484539;1011.0913220153047;-5160.704620091849;-78.91495369119734
35425.349913;1044.3648259357221;-5004.179309437096;5111.996522949726;1044.3648259357221;-5004.179309437096;-78.21165913212424
36167.567333;1095.2907638055765;-4833.944103349812;4956.4783315967625;1095.2907638055765;-4833.944103349812;-77.23330339961308
36925.335387;1146.3846067193115;-4692.599522892118;4830.599129380364;1146.3846067193115;-4692.599522892118;-76.27174251370788
37698.979888;1199.820649102717;-4559.273876801706;4714.503990209333;1199.820649102717;-4559.273876801706;-75.25629925269352
38488.833471;1254.9828083255863;-4409.262466585528;4584.384075143866;1254.9828083255863;-4409.262466585528;-74.11236418849565
39295.235743;1327.8016693933448;-4288.098875822851;4488.969730581501;1327.8016693933448;-4288.098875822851;-72.794960298733
40118.533425;1385.3196551142846;-4120.897876483534;4347.517665893085;1385.3196551142846;-4120.897876483534;-71.41893202370555
40959.080503;1460.7376006784907;-3983.3005858531537;4242.692293260734;1460.7376006784907;-3983.3005858531537;-69.86123615431822
41817.238378;1547.8231707253597;-3849.3452902363724;4148.88126261758;1547.8231707253597;-3849.3452902363724;-68.09492224925515
42693.376026;1631.8018423597402;-3718.5529356653415;4060.8389758858907;1631.8018423597402;-3718.5529356653415;-66.30683143571143
43587.870151;1725.2957330659779;-3600.8995032940607;3992.8839952293984;1725.2957330659779;-3600.8995032940607;-64.39956303695809
44501.105351;1831.2598399545118;-3478.8046997239053;3931.360418513082;1831.2598399545118;-3478.8046997239053;-62.23746140810214
45433.47428;1941.03913354659;-3369.8102098157233;3888.86278597453;1941.03913354659;-3369.8102098157233;-60.057694217910864
46385.377822;2069.2307175785195;-3277.675898545927;3876.1933721731893;2069.2307175785195;-3277.675898545927;-57.73535823731177
47357.225256;2203.779739007842;-3192.428857051063;3879.20702533312;2203.779739007842;-3192.428857051063;-55.382121045775854
48349.43444;2346.249015465718;-3121.5325845975444;3904.9776080379866;2346.249015465718;-3121.5325845975444;-53.07024351287436
49362.431984;2494.9220167129665;-3064.7278723022537;3951.8594105490893;2494.9220167129665;-3064.7278723022537;-50.85178484387405
50396.653437;2664.751526361273;-3033.5205844318543;4037.715670204691;2664.751526361273;-3033.5205844318543;-48.70278693163229
51452.543475;2827.377298703784;-3024.8380212839097;4140.496038427071;2827.377298703784;-3024.8380212839097;-46.9324947767023
52530.556088;3003.1559210551336;-3040.1137417139353;4273.316867343962;3003.1559210551336;-3040.1137417139353;-45.350389915422134
53631.15478;3169.764685478715;-3086.052676143614;4423.926907312229;3169.764685478715;-3086.052676143614;-44.23334421398213
54754.812765;3327.0360660892557;-3170.70468654189;4595.926151965171;3327.0360660892557;-3170.70468654189;-43.6217670248015
55902.013172;3490.18718409678;-3300.0454198065836;4803.301609603525;3490.18718409678;-3300.0454198065836;-43.39600863897196
57073.249251;3624.7367477191583;-3438.0541071598545;4995.891565479019;3624.7367477191583;-3438.0541071598545;-43.48591898702817
58269.024589;3712.71043912703;-3628.078511552883;5191.0666043496885;3712.71043912703;-3628.078511552883;-44.3394664429047
59489.853323;3786.0816595565493;-3885.554800484925;5425.122159030331;3786.0816595565493;-3885.554800484925;-45.74287563105655
60736.260359;3705.920213096966;-4031.477741067628;5476.007432661538;3705.920213096966;-4031.477741067628;-47.40934697641117
62008.781606;3755.086780526327;-4256.373320080014;5676.036519365652;3755.086780526327;-4256.373320080014;-48.58039699781018
63307.964196;3663.0583634762456;-4479.024781341055;5786.161038728576;3663.0583634762456;-4479.024781341055;-50.72284214340422
64634.366728;3502.7598241735805;-4688.948345558801;5852.825212934617;3502.7598241735805;-4688.948345558801;-53.239363615006184
65988.559502;3338.116251519208;-4873.905569163559;5907.4508551303425;3338.116251519208;-4873.905569163559;-55.59292995171363
67371.124768;3137.231544218432;-4985.606566869692;5890.542810442291;3137.231544218432;-4985.606566869692;-57.819527093024064
68782.656976;2927.910764500373;-5062.089277426741;5847.8551023016935;2927.910764500373;-5062.089277426741;-59.95492583916877
70223.763028;2697.7210148836643;-5097.601514498791;5767.429225813293;2697.7210148836643;-5097.601514498791;-62.1115896090355
