Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
10000;-59.30737300200052;-21839.726168773293;21839.806695378356;-59.30737300200052;-21839.726168773293;-90.15559049541105
10209.515903;-68.97545122451501;-21401.496914943815;21401.608066059456;-68.97545122451501;-21401.496914943815;-90.18465944590146
10423.421498;34.676979463582995;-20854.790314636208;20854.819144752822;34.676979463582995;-20854.790314636208;-89.904729670812
10641.808756;23.378187512555073;-20453.03544176673;20453.04880260685;23.378187512555073;-20453.03544176673;-89.93450992163909
10864.771573;42.86425194030528;-20037.40676096987;20037.452608768795;42.86425194030528;-20037.40676096987;-89.87743239376437
11092.405816;9.886555025009784;-19604.119724630247;19604.122217574728;9.886555025009784;-19604.119724630247;-89.97110516377214
11324.809359;39.80897643758492;-19205.56723707247;19205.608494716238;39.80897643758492;-19205.56723707247;-89.88123844290011
11562.082126;64.8803935276743;-18780.455554826756;18780.567624869258;64.8803935276743;-18780.455554826756;-89.80206241947369
11804.326134;81.62094704938076;-18428.25378552473;18428.434539121976;81.62094704938076;-18428.25378552473;-89.746231777544
12051.645539;96.76448248747411;-18023.696785134;18023.95653477673;96.76448248747411;-18023.696785134;-89.69239700085359
12304.14668;75.38615180834826;-17613.62177763451;17613.78310294087;75.38615180834826;-17613.62177763451;-89.75477604702758
12561.938121;111.11603069040244;-17251.22288042013;17251.580728797213;111.11603069040244;-17251.22288042013;-89.63095998476457
12825.130702;100.89693272884334;-16883.469735568295;16883.77121684858;100.89693272884334;-16883.469735568295;-89.6576000263193
13093.837587;103.94837872677168;-16505.320591148786;16505.6479146394;103.94837872677168;-16505.320591148786;-89.63916334643577
13368.174308;104.46646976352208;-16161.729486605154;16162.06710917596;104.46646976352208;-16161.729486605154;-89.62965569586046
13648.25882;161.56492252213235;-15826.041360246072;15826.86603091114;161.56492252213235;-15826.041360246072;-89.4150990509488
13934.211547;146.12946607384814;-15456.34584235987;15457.03660536166;146.12946607384814;-15456.34584235987;-89.45832266518973
14226.15544;159.35645252195013;-15136.688687787031;15137.52750319352;159.35645252195013;-15136.688687787031;-89.39682218129764
14524.216021;182.67645571870887;-14794.297627089905;14795.425406739474;182.67645571870887;-14794.297627089905;-89.29256134327522
14828.521445;169.42123766385183;-14490.279980027732;14491.270387904715;169.42123766385183;-14490.279980027732;-89.33012477380646
15139.202552;185.37711645740276;-14187.2312110552;14188.442272189179;185.37711645740276;-14187.2312110552;-89.25138867298014
15456.392922;216.51672743944343;-13866.258420050191;13867.94873313548;216.51672743944343;-13866.258420050191;-89.10541934070014
15780.228934;197.68488318746083;-13574.312969418866;13575.752351334862;197.68488318746083;-13574.312969418866;-89.16565141251145
16110.849827;225.19216580567675;-13294.138568460336;13296.045720023862;225.19216580567675;-13294.138568460336;-89.02954773991755
16448.397752;232.58255359432584;-12996.59573489912;12998.676676517285;232.58255359432584;-12996.59573489912;-88.97476410864137
16793.017844;255.20639536502566;-12729.478524066848;12732.036514199695;255.20639536502566;-12729.478524066848;-88.85146192658773
17144.858275;259.8961120065585;-12440.427930567508;12443.142411974568;259.8961120065585;-12440.427930567508;-88.8031935378143
17504.070322;257.1016151111017;-12188.35971795768;12191.071070862728;257.1016151111017;-12188.35971795768;-88.79158036786771
